Swab.162.2	Swab.162.3	Swab.162.4	Swab.162.5	Swab.162.6	Swab.162.7	Swab.162.8	Swab.162.9	Swab.162.11	Swab.162.12	Swab.162.13	Swab.162.14	Swab.162.15	Swab.162.16	Swab.162.17	Swab.162.18	Swab.162.19	Swab.162.20	Swab.162.21	Swab.162.22	Swab.162.23	Swab.162.24	Swab.162.25	Swab.162.26	Swab.162.27	Swab.162.28	Swab.162.29	Swab.162.30	Swab.162.31	Swab.162.32	Swab.162.33	Swab.162.34	Swab.162.35	Swab.162.36	Swab.162.37	Swab.162.38	Swab.162.39	Swab.162.40	Swab.162.41	Swab.162.42	Swab.162.43	Swab.162.44	Swab.162.45	Swab.162.46	Swab.162.47	Swab.162.48	Swab.162.49	Swab.162.50	Swab.162.51	Swab.162.52	Swab.162.53	Swab.162.54	Swab.162.55	Swab.162.56	Swab.162.57	Swab.162.58	Swab.162.59	Swab.162.60
Swab.162.29	0.813186867711894	0.795661759271134	0.810055553404672	0.787194468688564	0.785839186716818	0.766178081044181	0.859763305996871	0.886417018723882	0.86196919272607	0.899592080492183	0.873104305156844	0.790337714604477	0.896304546970714	0.931919461027739	0.827280396827464	0.808209367778426	0.835900384832487	0.870503632362701	0.899091848544479	0.886763827078469	0.781639550596176	0.777518899832934	0.810078774379447	0.827180696374261	0.823053241698322	0.784067475765397	0	0.802822725829724	0.811752104699111	0.792415457717467	0.902869443959944	0.772824838930374	0.826555735959149	0.8338384283603	0.851745575807691	0.857559710698573	0.839336757521613	0.88677187082692	0.808334679972269	0.862083819361901	0.852358777520067	0.853870760515923	0.898821439620977	0.857512321268967	0.843978493937718	0.811034187129207	0.781652686881098	0.865931124046557	0.911769605179186	0.799754166796783	0.922168203140759	0.822218426809453	0.894635334472622	0.883433392559014	0.828819599568532	0.814406888735221	0.830306579944847	0.838815625703187
Swab.162.30	0.830159519171991	0.81793940095203	0.835598602936923	0.822084828109989	0.804455831463234	0.792753180396818	0.868370287645909	0.874442306916181	0.874262990640311	0.900325186385506	0.896065539279581	0.814177980100618	0.891170785218855	0.931391993386362	0.834090716567826	0.833031168311249	0.838476698632767	0.874829077437993	0.908208250692851	0.904822839598454	0.818137752870367	0.812863474658157	0.83712701858444	0.827585084283713	0.839548986678731	0.804892357684288	0.802822725829724	0	0.833367424043149	0.809858340338143	0.900642776540503	0.795447117313754	0.842212434057573	0.844154656598849	0.860227679261317	0.871526400592832	0.8382038360018	0.883726277754253	0.830993985253	0.869114473126827	0.874939606008607	0.862927742310536	0.890882100958038	0.880756018925441	0.870539405150318	0.825197441655821	0.807066716634141	0.859147481936676	0.920895417362593	0.817565101136978	0.925196476769506	0.834912498582035	0.896654586599728	0.887967202416871	0.830116891784732	0.817254586080582	0.833344426629316	0.826720702402141
Swab.162.31	0.804095205190823	0.820054193080831	0.816484290969285	0.768623503555708	0.810919402725869	0.791244128553289	0.817153325250797	0.842438929282381	0.856757032351687	0.897718256453059	0.869618995460354	0.817400578299878	0.862476408353868	0.921813523930141	0.837377255947188	0.813173251772951	0.829182234236137	0.869177663316905	0.893599201443077	0.880532651971176	0.807522409165886	0.797863625784573	0.79059850051098	0.796375189605902	0.792462315079843	0.799234081888409	0.811752104699111	0.833367424043149	0	0.780953721721047	0.88119993530973	0.814440220549346	0.842072670956954	0.850874450029373	0.853874804840783	0.845694422504772	0.824448095689763	0.879457057172637	0.83794535793359	0.849478584883638	0.842746116881185	0.856496309001946	0.898473086647655	0.850993316276713	0.847673537656727	0.832045127921027	0.787922965001796	0.849697201290737	0.901874128238183	0.823808703656073	0.909023267547442	0.825599959431572	0.893374519977784	0.872121968128195	0.820703125524265	0.805955183892571	0.813538250513731	0.829423917299082
Swab.162.32	0.815746465372217	0.807986955621472	0.814157541300467	0.790338984511975	0.799746749214491	0.786768738341532	0.845585276372887	0.867637489299408	0.868331057790903	0.891064679074879	0.883302829156667	0.820034056864235	0.883514856538837	0.933340111108694	0.838373378666624	0.822398684445212	0.85112184321888	0.877406389509261	0.908518954561656	0.887084991815258	0.814630175089137	0.796589147023037	0.817144444497945	0.815310031230196	0.818873574354199	0.796465496782659	0.792415457717467	0.809858340338143	0.780953721721047	0	0.893579838488127	0.797123135567877	0.839503274807604	0.851316873186911	0.85682493773977	0.860126939041269	0.845117034278154	0.881330503037125	0.842709625170665	0.862124468854234	0.846062347745868	0.855517269894628	0.886753326210483	0.855237786339601	0.864872731276067	0.835070016041943	0.802948963964984	0.860611180421951	0.903737655577344	0.808300135611822	0.919460971423432	0.833874797603493	0.894220807963559	0.886428111740445	0.825956139812638	0.813237240087616	0.816681773272073	0.828285509072491
Swab.162.33	0.884834050593583	0.895817780718504	0.8879297472153	0.880993370191344	0.889252230744416	0.897560495252613	0.898044610509786	0.893819486928325	0.848233075123389	0.870570110166938	0.851643295527816	0.899803290921267	0.831777845556506	0.87291517576636	0.86073328123817	0.882091235113915	0.871455520697932	0.854998689890572	0.856430417296462	0.852127424937994	0.899832873430422	0.869977482240555	0.896076996695333	0.902710250645794	0.889060133008659	0.897143590369665	0.902869443959944	0.900642776540503	0.88119993530973	0.893579838488127	0	0.890744826214283	0.839137897567011	0.830442356982485	0.845691692090927	0.819910800187306	0.828525915561066	0.831295574932939	0.862814417638337	0.80525640728883	0.82807318197553	0.839217400318968	0.836542085229424	0.834458452064417	0.834990383468991	0.875632165154317	0.877681687920327	0.871793948326387	0.87859706125953	0.896425353041873	0.891048237512535	0.89191368346069	0.889067520310849	0.873773258095093	0.880322808973232	0.905622689435483	0.875287975645459	0.881930444073477
Swab.162.34	0.804345245902024	0.814617585185135	0.811678077586819	0.801436987777116	0.780324121474087	0.772399823466195	0.856628843527077	0.875433336439164	0.871078489752371	0.899099788120472	0.889257708192176	0.791655399152389	0.889079001070069	0.921864403483407	0.84117887519832	0.815506852531	0.832319290986926	0.88642534763467	0.909855652166193	0.896958883469248	0.793323059953295	0.796506638584575	0.820663969873581	0.839848186331225	0.814627974308533	0.770135988093491	0.772824838930374	0.795447117313754	0.814440220549346	0.797123135567877	0.890744826214283	0	0.82376474072947	0.849295125845769	0.867688700150649	0.869087530083685	0.847689102760652	0.901665756895156	0.824191186892899	0.880678486702965	0.856450232178465	0.87327700097546	0.898381700831791	0.863995511409454	0.85362243221247	0.81866037111937	0.788823095264463	0.872259147775768	0.927778491949717	0.794159957563218	0.929859908659795	0.81198086374903	0.906750405637765	0.897242196881988	0.825134694001387	0.805625330849662	0.81901110591354	0.832855409587613
Swab.162.35	0.84620444435768	0.852177260184406	0.847342658885624	0.836788033483535	0.844042823377116	0.832644063502677	0.869143233776069	0.883173760855448	0.836739577484759	0.855806805355981	0.844886664728598	0.833794743898361	0.855525300495816	0.914740885821405	0.800632603992431	0.831057287951757	0.825057524866045	0.837322470670399	0.868159887479126	0.852387038191402	0.834119252933959	0.850708322435785	0.846565672833928	0.868156715836746	0.84975609564833	0.841497416146949	0.826555735959149	0.842212434057573	0.842072670956954	0.839503274807604	0.839137897567011	0.82376474072947	0	0.785736664468513	0.827653459285496	0.799375690408239	0.767825857549183	0.835919373998938	0.781395570098772	0.80983142307821	0.82866390313713	0.815707901061732	0.843198375464542	0.809891544938943	0.790381814513813	0.797306347634676	0.832078050745256	0.86088077962666	0.889155972877033	0.848994092001509	0.899772430516743	0.862177547350072	0.870390523635649	0.867299399101132	0.856978905209418	0.847272043089225	0.846535162140511	0.828597193861484
Swab.162.36	0.852537935528861	0.855340694368403	0.869314278989076	0.852706254987661	0.861038633100271	0.846210249943252	0.87862555263735	0.893512803153838	0.821903000306576	0.878311858541899	0.834342852255855	0.838979898677708	0.844037127996898	0.877782314981931	0.799909725683162	0.833168012431889	0.807896497165694	0.825839093194067	0.857574241811439	0.830363130750065	0.845446237055464	0.837308342340379	0.852821873364825	0.882824723274345	0.869390029138975	0.847199261244436	0.8338384283603	0.844154656598849	0.850874450029373	0.851316873186911	0.830442356982485	0.849295125845769	0.785736664468513	0	0.804663668095658	0.788850897613845	0.786386856541667	0.832656040913315	0.784809394899294	0.807568578718563	0.808283857032413	0.830005012285451	0.846048533480988	0.777350064545879	0.782659959285162	0.80285536661206	0.836622839973087	0.833080428328239	0.857791303268873	0.853336548891523	0.878475331610602	0.878354244086883	0.851827282942354	0.856065707007563	0.857003207183181	0.867489611607223	0.839717725482701	0.846950443887433
Swab.162.37	0.844162188789095	0.868228410118224	0.854443151429278	0.857466474522699	0.855047544745518	0.863914980345571	0.881032388878541	0.902270006358883	0.845141527229536	0.897940524097873	0.842191130880294	0.848145059786857	0.85786038994251	0.912064062433599	0.831005385789115	0.841016384466497	0.845225600838648	0.834110754194347	0.873558982827727	0.863613275119706	0.875964739817953	0.839673239418987	0.868933452132114	0.878733307589712	0.866413950573414	0.850757021347137	0.851745575807691	0.860227679261317	0.853874804840783	0.85682493773977	0.845691692090927	0.867688700150649	0.827653459285496	0.804663668095658	0	0.801895158069617	0.828522657171329	0.854509069273983	0.814893046830769	0.818797444300432	0.814239993443207	0.86131957770173	0.865760029967702	0.816216912850625	0.795512549761683	0.826613080739806	0.844639788392286	0.814453822435714	0.831660109872114	0.853962759850488	0.867424840389679	0.864241883549677	0.825038121289448	0.809851859790655	0.851141968485214	0.863142217030377	0.821711921199637	0.835888753830409
Swab.162.38	0.854930315405991	0.885282004942202	0.859756480283042	0.856572248425904	0.865768613587769	0.856616928808105	0.874841172812307	0.887608058779505	0.82630625215514	0.870767847026752	0.827757307741776	0.841310941785086	0.842702096107779	0.871209452162265	0.817734281204919	0.846632436605002	0.836045870389266	0.82450650848396	0.860616048169121	0.834378249052861	0.860770439870594	0.856482551079392	0.859052033663542	0.886297267482716	0.858898155756546	0.863027980258155	0.857559710698573	0.871526400592832	0.845694422504772	0.860126939041269	0.819910800187306	0.869087530083685	0.799375690408239	0.788850897613845	0.801895158069617	0	0.766938856076801	0.819199789954929	0.792236982998902	0.784593545207176	0.795516841036596	0.788624800058526	0.825647084186328	0.793138196867197	0.779925668846586	0.82128864728035	0.849316819074777	0.844922664182353	0.861793400329446	0.864127898769698	0.853913787825001	0.876658942980337	0.854756166236901	0.825940133106152	0.851092309743667	0.867974431631738	0.82614770377996	0.84844336075639
Swab.162.39	0.840755811504699	0.865536426290403	0.848996631726406	0.834598437420862	0.842943459762613	0.84201550300205	0.87704447392395	0.870554336352885	0.846485981169731	0.861083324712813	0.853183087579003	0.821771597782791	0.850956370036915	0.892522503872633	0.801339191687278	0.809689045981301	0.805557233253349	0.836310514058504	0.864439380474531	0.855817240249787	0.833023982696855	0.830423637860004	0.845695249236896	0.884052108498288	0.859284386056342	0.83364430779958	0.839336757521613	0.8382038360018	0.824448095689763	0.845117034278154	0.828525915561066	0.847689102760652	0.767825857549183	0.786386856541667	0.828522657171329	0.766938856076801	0	0.835971786794652	0.783207736032361	0.794834023784389	0.818094005461841	0.826666427471567	0.849161116332751	0.790977806093507	0.778605162627308	0.777486676065189	0.822946811040448	0.846600818695181	0.871895513570726	0.838263760268422	0.884831808362934	0.850635765097676	0.859092515062973	0.850753118255495	0.857182658124518	0.86175337805378	0.823229760238217	0.831528784191776
Swab.162.40	0.885658015118485	0.900903489170841	0.887312901509262	0.881953158788871	0.886391635837212	0.879378783455819	0.89017630042376	0.890045642888643	0.859866783345093	0.869015431599308	0.862176276793425	0.884587475429453	0.853638057039362	0.888959089653904	0.865949564319601	0.877247963263801	0.865147674146435	0.853322668555597	0.878293485344942	0.851001987908764	0.887312050451197	0.885166302872017	0.874189192335436	0.902470275643839	0.882012781730006	0.882454716625765	0.88677187082692	0.883726277754253	0.879457057172637	0.881330503037125	0.831295574932939	0.901665756895156	0.835919373998938	0.832656040913315	0.854509069273983	0.819199789954929	0.835971786794652	0	0.85660512429753	0.793266027464806	0.828885072968935	0.798530644210959	0.808912340260919	0.834316077569772	0.826187320274886	0.883594478266572	0.863212606242318	0.872193113748422	0.878075239802455	0.875909015655441	0.882270319505983	0.893740001947245	0.872838374121337	0.871524378594997	0.877107040748348	0.887143235543468	0.86892216210494	0.867656180628457
Swab.162.41	0.836274266063024	0.84913291858648	0.849436677673758	0.831009149652437	0.826377324334738	0.815720503208817	0.870726066081775	0.882293191926806	0.839920915513295	0.880195029712455	0.844283911069581	0.812856801578713	0.852724800341954	0.911119848290185	0.811641968413134	0.827297420950028	0.822094163846614	0.837694845967195	0.863649413588251	0.870533023990586	0.827194817646794	0.821645171197839	0.83940292703111	0.853953977661481	0.851567296549416	0.806857102238301	0.808334679972269	0.830993985253	0.83794535793359	0.842709625170665	0.862814417638337	0.824191186892899	0.781395570098772	0.784809394899294	0.814893046830769	0.792236982998902	0.783207736032361	0.85660512429753	0	0.813245066936129	0.812722230486711	0.839217442921185	0.85215634703025	0.817879521326532	0.79643422855839	0.801905168947861	0.815419068375386	0.839297819223726	0.872183973439396	0.834996606824814	0.881081368908292	0.848758201302305	0.866028184925875	0.851030617686933	0.845687169251979	0.849009158278027	0.828000572826359	0.842053880615905
Swab.162.42	0.854554145539319	0.873930056381696	0.869803326486337	0.844627036484176	0.867497129875675	0.854700297422474	0.871624546097039	0.890801070666304	0.830703009099124	0.86897886488183	0.820263058672695	0.872122818781626	0.828874767429264	0.865380558394041	0.830269784058903	0.853587704410932	0.834842352152362	0.842030352098391	0.866808486777066	0.845452076778282	0.86683995660826	0.84737682081951	0.863583194569801	0.872275389182322	0.869060969751753	0.861665576398236	0.862083819361901	0.869114473126827	0.849478584883638	0.862124468854234	0.80525640728883	0.880678486702965	0.80983142307821	0.807568578718563	0.818797444300432	0.784593545207176	0.794834023784389	0.793266027464806	0.813245066936129	0	0.809837201552549	0.813993495222638	0.814562132048965	0.796404804635339	0.800815064231592	0.831616417890584	0.83606357711439	0.860188715319632	0.861764467456167	0.874523193248567	0.878325201665795	0.875085518722576	0.871724829094689	0.83786611941057	0.86552516493362	0.867908545906794	0.843581452000863	0.851399356525948
Swab.162.43	0.831367640206758	0.87731169161606	0.848782800110398	0.860893119494673	0.861564577516446	0.864094918288339	0.8623544610795	0.871575165200905	0.815617808054536	0.865654002650904	0.831811342863467	0.854395287757165	0.835067909956805	0.882352406305802	0.825848728497099	0.834215133847702	0.8394229026009	0.83715080411499	0.857244261546677	0.837186649534074	0.846635207789752	0.847060921912992	0.863471171943139	0.866048276326105	0.857030244763958	0.846474402847879	0.852358777520067	0.874939606008607	0.842746116881185	0.846062347745868	0.82807318197553	0.856450232178465	0.82866390313713	0.808283857032413	0.814239993443207	0.795516841036596	0.818094005461841	0.828885072968935	0.812722230486711	0.809837201552549	0	0.811258618592251	0.841966306620878	0.799320615466582	0.79587044793679	0.825289281875743	0.840042212985597	0.848045481151095	0.850136224869018	0.848896004219564	0.864945608536911	0.851247735390513	0.856030827384547	0.839359859393875	0.863267111963151	0.866203017701203	0.805644455981439	0.833089470051206
Swab.162.44	0.868932651588752	0.880533135402287	0.875328441998926	0.849880976317445	0.856319945922417	0.862802356030625	0.8695985153769	0.887788694662733	0.846822356234399	0.869257228215183	0.849734737022092	0.865790875967642	0.857032325248233	0.890170051446601	0.836072939007724	0.847939689407914	0.846430357715545	0.858658579183386	0.879014652730522	0.861531584267677	0.848043833154241	0.857402328725581	0.856695596109149	0.875743438961089	0.865488718956608	0.859837614922314	0.853870760515923	0.862927742310536	0.856496309001946	0.855517269894628	0.839217400318968	0.87327700097546	0.815707901061732	0.830005012285451	0.86131957770173	0.788624800058526	0.826666427471567	0.798530644210959	0.839217442921185	0.813993495222638	0.811258618592251	0	0.786026812921356	0.831960482314923	0.822901731146443	0.830573646358954	0.857934251710656	0.863469977371179	0.903997153655911	0.869790477020615	0.903933212446036	0.882717344412885	0.88558164837146	0.865568779304994	0.87405823878568	0.869484722810506	0.844316397779101	0.86445215822251
Swab.162.45	0.903008114861427	0.90442690663325	0.906754081256753	0.88669209836512	0.887288080632504	0.894390671102595	0.895721082603367	0.899686661540369	0.864184368256125	0.877263192852058	0.847814698150827	0.893971698448739	0.857926908753253	0.895764588308206	0.858078276738917	0.878970082047044	0.874433713938809	0.864161858048897	0.87008087931123	0.868316262185597	0.904818216568303	0.882867528016277	0.8890010306765	0.908929092843203	0.891060083767524	0.900989481506721	0.898821439620977	0.890882100958038	0.898473086647655	0.886753326210483	0.836542085229424	0.898381700831791	0.843198375464542	0.846048533480988	0.865760029967702	0.825647084186328	0.849161116332751	0.808912340260919	0.85215634703025	0.814562132048965	0.841966306620878	0.786026812921356	0	0.822408576538825	0.859247050484659	0.88547520284768	0.895528335511275	0.893625320165551	0.89228449362224	0.907269737679991	0.897043698079479	0.914529663753747	0.905341848766554	0.884367538213006	0.90695130187632	0.902002175858606	0.896976425805148	0.893876004946344
Swab.162.46	0.851716908608616	0.868849833784899	0.876390696638273	0.853517515120905	0.875513031881698	0.856841418541834	0.868516721853872	0.895717502761643	0.80866597926441	0.854540418570957	0.820004240114413	0.865158575026995	0.830995059695309	0.881410868809424	0.820675582338063	0.838441162688531	0.82038980558008	0.833196914609635	0.858971540846527	0.834003670520293	0.862791823794637	0.855444974057007	0.866247713814994	0.892863958647417	0.86438444568292	0.859144775720186	0.857512321268967	0.880756018925441	0.850993316276713	0.855237786339601	0.834458452064417	0.863995511409454	0.809891544938943	0.777350064545879	0.816216912850625	0.793138196867197	0.790977806093507	0.834316077569772	0.817879521326532	0.796404804635339	0.799320615466582	0.831960482314923	0.822408576538825	0	0.792423571181355	0.821172959941425	0.854938892655786	0.847411450745772	0.859225388837975	0.872882565025662	0.88169017064696	0.878673365563941	0.852839099057926	0.844356296686919	0.863514859206882	0.874488183362887	0.835153636900262	0.851953059377289
Swab.162.47	0.85918699417361	0.876230494338614	0.852748485963307	0.855672515716227	0.853418477540649	0.851556819802639	0.87844244630112	0.889646778139955	0.824347783360791	0.862429370877708	0.831992047300813	0.842974056047141	0.83924096091877	0.867019770333298	0.814280034042278	0.826105872889405	0.818887603655844	0.824419117746301	0.846960514800219	0.841706250655125	0.848635522303516	0.844063878082577	0.856300274043678	0.874568464527939	0.85923303608756	0.849976448904996	0.843978493937718	0.870539405150318	0.847673537656727	0.864872731276067	0.834990383468991	0.85362243221247	0.790381814513813	0.782659959285162	0.795512549761683	0.779925668846586	0.778605162627308	0.826187320274886	0.79643422855839	0.800815064231592	0.79587044793679	0.822901731146443	0.859247050484659	0.792423571181355	0	0.805872681898291	0.841304792119604	0.834358006925251	0.855995351109356	0.858475570475278	0.866598256889225	0.877912001376129	0.839260206609823	0.841319114703841	0.851565022691968	0.865817075598868	0.819704178790268	0.832818934176167
Swab.162.48	0.823405557813226	0.842108483975227	0.824568378821352	0.828535708321412	0.81861266106012	0.815900077421737	0.8570303601889	0.884399044980115	0.837969406622793	0.866807857829516	0.842960191339443	0.81028749699753	0.85353041149788	0.908370781579321	0.790013222954846	0.797983774996912	0.816136524320054	0.844638860840411	0.874930841068405	0.85741659149875	0.81118323531522	0.808549886453336	0.830853144108022	0.854398506434423	0.833408439800974	0.814952998618516	0.811034187129207	0.825197441655821	0.832045127921027	0.835070016041943	0.875632165154317	0.81866037111937	0.797306347634676	0.80285536661206	0.826613080739806	0.82128864728035	0.777486676065189	0.883594478266572	0.801905168947861	0.831616417890584	0.825289281875743	0.830573646358954	0.88547520284768	0.821172959941425	0.805872681898291	0	0.811122055521935	0.841744827250238	0.896258599767975	0.832444514941107	0.90648146652829	0.842518900260779	0.871710987836431	0.863542939781247	0.840693749450629	0.834216525826037	0.832679802265334	0.830728547804511
Swab.162.49	0.7800428341626	0.800150634645104	0.780397488133069	0.792382568037715	0.801681708944146	0.787498064510486	0.83970283716526	0.881139016944123	0.84467440164859	0.89713259247433	0.865599580745663	0.812085957760245	0.869296996529426	0.911593610987425	0.830670511905026	0.801033964699877	0.819066268291971	0.846635009434441	0.889037975465089	0.87782084665195	0.807324917172824	0.800541238208459	0.828383556314566	0.836057467337827	0.82923760505941	0.787994383355319	0.781652686881098	0.807066716634141	0.787922965001796	0.802948963964984	0.877681687920327	0.788823095264463	0.832078050745256	0.836622839973087	0.844639788392286	0.849316819074777	0.822946811040448	0.863212606242318	0.815419068375386	0.83606357711439	0.840042212985597	0.857934251710656	0.895528335511275	0.854938892655786	0.841304792119604	0.811122055521935	0	0.842817839747347	0.897676906093889	0.790604654159132	0.907930830375805	0.798179839434262	0.880118734900094	0.86735015647608	0.819352584401875	0.794487910653643	0.784825387010183	0.803504035706725
Swab.162.50	0.825421253419666	0.869793653135274	0.836725022363599	0.862969795340105	0.865836932605297	0.85711230248235	0.882418478806915	0.899141180758635	0.867645729406143	0.906150386899598	0.887548906180645	0.883399290771555	0.87319757866077	0.908735091537962	0.84687699872795	0.853417861653776	0.853954486155555	0.851108036344934	0.894493015844721	0.886422125716117	0.873660754744304	0.851788369266455	0.879375216770382	0.87299367924896	0.874357926929402	0.84684473109929	0.865931124046557	0.859147481936676	0.849697201290737	0.860611180421951	0.871793948326387	0.872259147775768	0.86088077962666	0.833080428328239	0.814453822435714	0.844922664182353	0.846600818695181	0.872193113748422	0.839297819223726	0.860188715319632	0.848045481151095	0.863469977371179	0.893625320165551	0.847411450745772	0.834358006925251	0.841744827250238	0.842817839747347	0	0.82273750953203	0.833528086413006	0.858931747915215	0.843634741779889	0.817227844541284	0.812328932938381	0.841265668534812	0.844087698042429	0.806606533334206	0.814729283810004
Swab.162.51	0.894594733516505	0.915036078515252	0.883386791519712	0.905188750721081	0.917608994553794	0.909089688231606	0.912466940350462	0.920559596139368	0.885234107103833	0.918453274652989	0.894495959102326	0.918188123749925	0.900943616640437	0.889648590158591	0.886824429474462	0.904006322885315	0.893624498205477	0.894674194793119	0.908594017493627	0.90090653984105	0.920560624285921	0.908183371594651	0.909146718454157	0.912163710731738	0.908301477580587	0.915312822505196	0.911769605179186	0.920895417362593	0.901874128238183	0.903737655577344	0.87859706125953	0.927778491949717	0.889155972877033	0.857791303268873	0.831660109872114	0.861793400329446	0.871895513570726	0.878075239802455	0.872183973439396	0.861764467456167	0.850136224869018	0.903997153655911	0.89228449362224	0.859225388837975	0.855995351109356	0.896258599767975	0.897676906093889	0.82273750953203	0	0.895899399929313	0.787678150661643	0.910048915459118	0.772522181682265	0.822129062814417	0.899583696137592	0.901381870359069	0.86281691325947	0.87338446298335
Swab.162.52	0.796520319235071	0.812437454798247	0.787922367681048	0.81482906205162	0.800712723302634	0.793652199929397	0.871240667686819	0.88935936126464	0.870578940696909	0.908047050854502	0.889216187538301	0.835167845388729	0.889458517052695	0.935197319801077	0.851319193004037	0.823562184535196	0.850706846318905	0.883123544868805	0.915757773335037	0.900937538121131	0.839949445776339	0.816524205216476	0.835402010325097	0.836868818423871	0.837951116840533	0.807843687960742	0.799754166796783	0.817565101136978	0.823808703656073	0.808300135611822	0.896425353041873	0.794159957563218	0.848994092001509	0.853336548891523	0.853962759850488	0.864127898769698	0.838263760268422	0.875909015655441	0.834996606824814	0.874523193248567	0.848896004219564	0.869790477020615	0.907269737679991	0.872882565025662	0.858475570475278	0.832444514941107	0.790604654159132	0.833528086413006	0.895899399929313	0	0.916723945006446	0.803188012394486	0.879911296327648	0.880605423449372	0.804758816488437	0.809231999416565	0.801390787136897	0.827921042333144
Swab.162.53	0.906766779362007	0.932953346140044	0.911229659656347	0.918368480922493	0.923855864974716	0.923046772211423	0.926041935181118	0.919454043856532	0.909184422331352	0.925233357187678	0.904495274851043	0.932565629911626	0.902060026512408	0.893540434119147	0.891668090344071	0.916181925520968	0.917681623428644	0.908201867054311	0.89746401761978	0.888797850977107	0.928846252494776	0.921140013690157	0.920474528448545	0.931723553520897	0.922557716382999	0.925936610282318	0.922168203140759	0.925196476769506	0.909023267547442	0.919460971423432	0.891048237512535	0.929859908659795	0.899772430516743	0.878475331610602	0.867424840389679	0.853913787825001	0.884831808362934	0.882270319505983	0.881081368908292	0.878325201665795	0.864945608536911	0.903933212446036	0.897043698079479	0.88169017064696	0.866598256889225	0.90648146652829	0.907930830375805	0.858931747915215	0.787678150661643	0.916723945006446	0	0.925205762182608	0.788293754718416	0.836242526974512	0.906807268288275	0.924028065248862	0.871767433687928	0.894792565203606
Swab.162.54	0.789813457505766	0.795459816750472	0.796603044825334	0.838106611304735	0.813215696300363	0.812051290906191	0.877712505572775	0.894653072322774	0.890221927338998	0.909910685541972	0.884928060364645	0.845716174964762	0.879489160738421	0.926315995387518	0.852145857175957	0.829703059666497	0.858991185830028	0.87593464383264	0.906176292471947	0.896224360682199	0.84514075387595	0.815036302792679	0.866008296970857	0.858345831830602	0.866112587324403	0.814815596884672	0.822218426809453	0.834912498582035	0.825599959431572	0.833874797603493	0.89191368346069	0.81198086374903	0.862177547350072	0.878354244086883	0.864241883549677	0.876658942980337	0.850635765097676	0.893740001947245	0.848758201302305	0.875085518722576	0.851247735390513	0.882717344412885	0.914529663753747	0.878673365563941	0.877912001376129	0.842518900260779	0.798179839434262	0.843634741779889	0.910048915459118	0.803188012394486	0.925205762182608	0	0.901816699627944	0.882105265150916	0.799629847561432	0.796383904489044	0.809053136624574	0.844422361460352
Swab.162.55	0.880847591557847	0.899356372145954	0.886472224213064	0.897577941200103	0.911983118701218	0.900302572369656	0.908280392869436	0.92003646740878	0.873183247662881	0.910105722324204	0.887945245804684	0.906835736477165	0.88485094997411	0.893163942179521	0.872084799769976	0.883797152446704	0.893036753105163	0.876687231695187	0.889656408265297	0.882148105334443	0.905742574747046	0.900338757952846	0.899062957901738	0.909091706133437	0.905339965174297	0.89932852860518	0.894635334472622	0.896654586599728	0.893374519977784	0.894220807963559	0.889067520310849	0.906750405637765	0.870390523635649	0.851827282942354	0.825038121289448	0.854756166236901	0.859092515062973	0.872838374121337	0.866028184925875	0.871724829094689	0.856030827384547	0.88558164837146	0.905341848766554	0.852839099057926	0.839260206609823	0.871710987836431	0.880118734900094	0.817227844541284	0.772522181682265	0.879911296327648	0.788293754718416	0.901816699627944	0	0.803577472799714	0.881154545990631	0.895114119074615	0.848925726290627	0.850356174480528
Swab.162.56	0.852456870081194	0.896848400866212	0.863148125392783	0.890622213449797	0.885908423917251	0.892502699736243	0.901569171229046	0.908932314234095	0.865772991576734	0.887687019123276	0.868804757420138	0.885382019764158	0.872407993725473	0.904341543411318	0.859346087933299	0.871959834704023	0.868193063779868	0.851041290402063	0.877432749922883	0.867529828920903	0.8987783848178	0.873903993122585	0.884783818343649	0.889912129886673	0.887737503832995	0.884265471460621	0.883433392559014	0.887967202416871	0.872121968128195	0.886428111740445	0.873773258095093	0.897242196881988	0.867299399101132	0.856065707007563	0.809851859790655	0.825940133106152	0.850753118255495	0.871524378594997	0.851030617686933	0.83786611941057	0.839359859393875	0.865568779304994	0.884367538213006	0.844356296686919	0.841319114703841	0.863542939781247	0.86735015647608	0.812328932938381	0.822129062814417	0.880605423449372	0.836242526974512	0.882105265150916	0.803577472799714	0	0.860954962215656	0.861850770612076	0.819013614086257	0.83656042462196
Swab.162.57	0.77325985724488	0.810358691194154	0.796151649156604	0.848849476265986	0.839807371207369	0.829244449642264	0.880390445708401	0.900425853241676	0.884276228515532	0.904293386185214	0.890292276477049	0.846414944558888	0.877571971450528	0.920608955160777	0.852387226187509	0.83992190514398	0.850988497678804	0.86512057465369	0.904359287051262	0.894285820487342	0.851667110617732	0.821959670566699	0.860244513134526	0.855918695729846	0.86054687164702	0.82007645777906	0.828819599568532	0.830116891784732	0.820703125524265	0.825956139812638	0.880322808973232	0.825134694001387	0.856978905209418	0.857003207183181	0.851141968485214	0.851092309743667	0.857182658124518	0.877107040748348	0.845687169251979	0.86552516493362	0.863267111963151	0.87405823878568	0.90695130187632	0.863514859206882	0.851565022691968	0.840693749450629	0.819352584401875	0.841265668534812	0.899583696137592	0.804758816488437	0.906807268288275	0.799629847561432	0.881154545990631	0.860954962215656	0	0.816664587148679	0.803604967828935	0.808671087129374
